sample_id,method,selection_reason,boundary_channel,original_class,n_samples,n_trials_total,n_class_changes,class_change_rate,class_change_rate_ci95_low,class_change_rate_ci95_high,mean_abs_index_change,median_abs_index_change,p95_abs_index_change,max_abs_index_change,n_comparable_for_direction,n_moved_better,n_moved_worse,prob_moved_better,prob_moved_worse,prob_moved_better_ci95_low,prob_moved_better_ci95_high,prob_moved_worse_ci95_low,prob_moved_worse_ci95_high
random_2026-07-17T14:10:00+03:00,PROPOSED_HFIS,random_comparison,,Favorable,1,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,2.4442882588115955,0.0,11.987550745006777,15.461434538446788,30,0,1,0.0,0.03333333333333333,0.0,0.113517091390478,0.0059084379948573795,0.16670751396958874
random_2026-07-17T14:10:00+03:00,WEIGHTED_MEAN,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,1.222144129405798,0.0,5.993775372503389,7.730717269223394,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-18T14:55:00+03:00,CRISP_CLASS_MAX,random_comparison,,Favorable,1,30,6,0.2,0.09504978102401235,0.37306047381027446,5.0,0.0,25.0,25.0,30,0,6,0.0,0.2,0.0,0.113517091390478,0.09504978102401235,0.37306047381027446
random_2026-07-18T14:55:00+03:00,FUZZY_COMPONENT_MAX,random_comparison,,Favorable,1,30,6,0.2,0.09504978102401235,0.37306047381027446,5.378438732161223,0.30775656200568324,18.26154001141445,18.79008660237131,30,0,6,0.0,0.2,0.0,0.113517091390478,0.09504978102401235,0.37306047381027446
random_2026-07-18T14:55:00+03:00,PROPOSED_HFIS,random_comparison,,Favorable,1,30,6,0.2,0.09504978102401235,0.37306047381027446,5.378438732161223,0.30775656200568324,18.26154001141445,18.79008660237131,30,0,6,0.0,0.2,0.0,0.113517091390478,0.09504978102401235,0.37306047381027446
random_2026-07-18T14:55:00+03:00,WEIGHTED_MEAN,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,2.6892193660806116,0.15387828100284118,9.130770005707225,9.395043301185655,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-19T11:55:00+03:00,CRISP_CLASS_MAX,random_comparison,,Favorable,1,30,6,0.2,0.09504978102401235,0.37306047381027446,5.0,0.0,25.0,25.0,30,0,6,0.0,0.2,0.0,0.113517091390478,0.09504978102401235,0.37306047381027446
random_2026-07-19T11:55:00+03:00,FUZZY_COMPONENT_MAX,random_comparison,,Favorable,1,30,6,0.2,0.09504978102401235,0.37306047381027446,4.391274101162437,0.0,16.467225160231607,19.771075790744355,30,0,6,0.0,0.2,0.0,0.113517091390478,0.09504978102401235,0.37306047381027446
random_2026-07-19T11:55:00+03:00,PROPOSED_HFIS,random_comparison,,Favorable,1,30,6,0.2,0.09504978102401235,0.37306047381027446,4.391274101162437,0.0,16.467225160231607,19.771075790744355,30,0,6,0.0,0.2,0.0,0.113517091390478,0.09504978102401235,0.37306047381027446
random_2026-07-19T11:55:00+03:00,WEIGHTED_MEAN,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,2.1956370505812184,0.0,8.233612580115803,9.885537895372178,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-20T06:50:00+03:00,CRISP_CLASS_MAX,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-20T06:50:00+03:00,FUZZY_COMPONENT_MAX,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-20T06:50:00+03:00,PROPOSED_HFIS,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-20T06:50:00+03:00,WEIGHTED_MEAN,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-22T17:15:00+03:00,CRISP_CLASS_MAX,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-22T17:15:00+03:00,FUZZY_COMPONENT_MAX,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-22T17:15:00+03:00,PROPOSED_HFIS,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-22T17:15:00+03:00,WEIGHTED_MEAN,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-23T19:40:00+03:00,CRISP_CLASS_MAX,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-23T19:40:00+03:00,FUZZY_COMPONENT_MAX,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-23T19:40:00+03:00,PROPOSED_HFIS,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-23T19:40:00+03:00,WEIGHTED_MEAN,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-24T01:15:00+03:00,CRISP_CLASS_MAX,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-24T01:15:00+03:00,FUZZY_COMPONENT_MAX,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-24T01:15:00+03:00,PROPOSED_HFIS,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-24T01:15:00+03:00,WEIGHTED_MEAN,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-26T04:10:00+03:00,CRISP_CLASS_MAX,random_comparison,,Favorable,1,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,0.8333333333333334,0.0,0.0,25.0,30,0,1,0.0,0.03333333333333333,0.0,0.113517091390478,0.0059084379948573795,0.16670751396958874
random_2026-07-26T04:10:00+03:00,FUZZY_COMPONENT_MAX,random_comparison,,Favorable,1,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,1.520653834980847,0.0,10.039240334358707,14.663699716058414,30,0,1,0.0,0.03333333333333333,0.0,0.113517091390478,0.0059084379948573795,0.16670751396958874
random_2026-07-26T04:10:00+03:00,PROPOSED_HFIS,random_comparison,,Favorable,1,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,1.520653834980847,0.0,10.039240334358707,14.663699716058414,30,0,1,0.0,0.03333333333333333,0.0,0.113517091390478,0.0059084379948573795,0.16670751396958874
random_2026-07-26T04:10:00+03:00,WEIGHTED_MEAN,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,0.7603269174904235,0.0,5.019620167179354,7.331849858029209,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
random_2026-07-29T02:00:00+03:00,CRISP_CLASS_MAX,random_comparison,,Favorable,1,30,7,0.23333333333333334,0.11792239210501232,0.40928672330324267,5.833333333333333,0.0,25.0,25.0,30,0,7,0.0,0.23333333333333334,0.0,0.113517091390478,0.11792239210501232,0.40928672330324267
random_2026-07-29T02:00:00+03:00,FUZZY_COMPONENT_MAX,random_comparison,,Favorable,1,30,7,0.23333333333333334,0.11792239210501232,0.40928672330324267,5.985089239612931,1.7774846508735793,19.625795336649475,20.87053654055255,30,0,7,0.0,0.23333333333333334,0.0,0.113517091390478,0.11792239210501232,0.40928672330324267
random_2026-07-29T02:00:00+03:00,PROPOSED_HFIS,random_comparison,,Favorable,1,30,7,0.23333333333333334,0.11792239210501232,0.40928672330324267,5.985089239612931,1.7774846508735793,19.625795336649475,20.87053654055255,30,0,7,0.0,0.23333333333333334,0.0,0.113517091390478,0.11792239210501232,0.40928672330324267
random_2026-07-29T02:00:00+03:00,WEIGHTED_MEAN,random_comparison,,Favorable,1,30,0,0.0,0.0,0.113517091390478,2.9925446198064654,0.8887423254367892,9.812897668324737,10.435268270276275,30,0,0,0.0,0.0,0.0,0.113517091390478,0.0,0.113517091390478
