boundary_id,channel,context,boundary_value,grid_index,input_value,method,index_value,index_class
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,0,20.5,PROPOSED_HFIS,37.5,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,1,20.55,PROPOSED_HFIS,37.5,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,2,20.6,PROPOSED_HFIS,37.5,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,3,20.65,PROPOSED_HFIS,37.5,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,4,20.7,PROPOSED_HFIS,37.5,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,5,20.75,PROPOSED_HFIS,37.5,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,6,20.8,PROPOSED_HFIS,35.03635458167327,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,7,20.85,PROPOSED_HFIS,32.5787416232315,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,8,20.9,PROPOSED_HFIS,30.121750433275636,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,9,20.95,PROPOSED_HFIS,27.66003460207616,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,10,21.0,PROPOSED_HFIS,25.188271604938272,Acceptable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,11,21.05,PROPOSED_HFIS,22.694444444444407,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,12,21.1,PROPOSED_HFIS,20.178712626636944,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,13,21.15,PROPOSED_HFIS,17.635548131650655,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,14,21.2,PROPOSED_HFIS,15.05927579365083,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,15,21.25,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,16,21.3,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,17,21.35,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,18,21.4,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,19,21.45,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,20,21.5,PROPOSED_HFIS,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,0,20.5,WEIGHTED_MEAN,20.796019900497512,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,1,20.55,WEIGHTED_MEAN,20.796019900497512,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,2,20.6,WEIGHTED_MEAN,20.796019900497512,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,3,20.65,WEIGHTED_MEAN,20.796019900497512,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,4,20.7,WEIGHTED_MEAN,20.796019900497512,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,5,20.75,WEIGHTED_MEAN,20.796019900497512,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,6,20.8,WEIGHTED_MEAN,19.97480476105527,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,7,20.85,WEIGHTED_MEAN,19.15560044157468,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,8,20.9,WEIGHTED_MEAN,18.336603378256058,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,9,20.95,WEIGHTED_MEAN,17.516031434522898,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,10,21.0,WEIGHTED_MEAN,16.692110435476938,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,11,21.05,WEIGHTED_MEAN,15.860834715312315,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,12,21.1,WEIGHTED_MEAN,15.022257442709828,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,13,21.15,WEIGHTED_MEAN,14.174535944381063,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,14,21.2,WEIGHTED_MEAN,13.315778498381121,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,15,21.25,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,16,21.3,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,17,21.35,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,18,21.4,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,19,21.45,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_acceptable_low_edge_kitchen_warm_period,temperature,favorable,21.0,20,21.5,WEIGHTED_MEAN,12.444029850746269,Favorable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,0,26.5,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,1,26.55,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,2,26.6,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,3,26.65,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,4,26.7,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,5,26.75,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,6,26.8,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,7,26.85,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,8,26.9,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,9,26.95,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,10,27.0,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,11,27.05,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,12,27.1,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,13,27.15,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,14,27.2,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,15,27.25,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,16,27.3,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,17,27.35,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,18,27.4,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,19,27.45,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,20,27.5,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,0,26.5,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,1,26.55,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,2,26.6,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,3,26.65,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,4,26.7,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,5,26.75,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,6,26.8,FUZZY_COMPONENT_MAX,64.96364541832673,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,7,26.85,FUZZY_COMPONENT_MAX,67.4212583767685,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,8,26.9,FUZZY_COMPONENT_MAX,69.87824956672436,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,9,26.95,FUZZY_COMPONENT_MAX,72.33996539792383,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,10,27.0,FUZZY_COMPONENT_MAX,74.81172839506173,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,11,27.05,FUZZY_COMPONENT_MAX,77.30555555555559,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,12,27.1,FUZZY_COMPONENT_MAX,79.82128737336306,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,13,27.15,FUZZY_COMPONENT_MAX,82.36445186834936,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,14,27.2,FUZZY_COMPONENT_MAX,84.94072420634917,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,15,27.25,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,16,27.3,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,17,27.35,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,18,27.4,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,19,27.45,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,20,27.5,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,0,26.5,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,1,26.55,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,2,26.6,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,3,26.65,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,4,26.7,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,5,26.75,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,6,26.8,PROPOSED_HFIS,64.96364541832673,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,7,26.85,PROPOSED_HFIS,67.4212583767685,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,8,26.9,PROPOSED_HFIS,69.87824956672436,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,9,26.95,PROPOSED_HFIS,72.33996539792383,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,10,27.0,PROPOSED_HFIS,74.81172839506173,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,11,27.05,PROPOSED_HFIS,77.30555555555559,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,12,27.1,PROPOSED_HFIS,79.82128737336306,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,13,27.15,PROPOSED_HFIS,82.36445186834936,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,14,27.2,PROPOSED_HFIS,84.94072420634917,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,15,27.25,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,16,27.3,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,17,27.35,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,18,27.4,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,19,27.45,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,20,27.5,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,0,26.5,WEIGHTED_MEAN,45.833333333333336,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,1,26.55,WEIGHTED_MEAN,45.833333333333336,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,2,26.6,WEIGHTED_MEAN,45.833333333333336,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,3,26.65,WEIGHTED_MEAN,45.833333333333336,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,4,26.7,WEIGHTED_MEAN,45.833333333333336,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,5,26.75,WEIGHTED_MEAN,45.833333333333336,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,6,26.8,WEIGHTED_MEAN,46.65454847277558,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,7,26.85,WEIGHTED_MEAN,47.473752792256164,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,8,26.9,WEIGHTED_MEAN,48.29274985557479,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,9,26.95,WEIGHTED_MEAN,49.11332179930795,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,10,27.0,WEIGHTED_MEAN,49.93724279835391,Acceptable
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,11,27.05,WEIGHTED_MEAN,50.76851851851853,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,12,27.1,WEIGHTED_MEAN,51.607095791121026,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,13,27.15,WEIGHTED_MEAN,52.454817289449785,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,14,27.2,WEIGHTED_MEAN,53.31357473544972,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,15,27.25,WEIGHTED_MEAN,54.18532338308457,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,16,27.3,WEIGHTED_MEAN,54.18532338308457,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,17,27.35,WEIGHTED_MEAN,54.18532338308457,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,18,27.4,WEIGHTED_MEAN,54.18532338308457,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,19,27.45,WEIGHTED_MEAN,54.18532338308457,Degraded
temperature_critical_high_general_residential_warm_period,temperature,acceptable,27.0,20,27.5,WEIGHTED_MEAN,54.18532338308457,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,0,26.5,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,1,26.55,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,2,26.6,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,3,26.65,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,4,26.7,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,5,26.75,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,6,26.8,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,7,26.85,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,8,26.9,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,9,26.95,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,10,27.0,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,11,27.05,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,12,27.1,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,13,27.15,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,14,27.2,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,15,27.25,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,16,27.3,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,17,27.35,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,18,27.4,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,19,27.45,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,20,27.5,CRISP_CLASS_MAX,87.5,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,0,26.5,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,1,26.55,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,2,26.6,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,3,26.65,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,4,26.7,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,5,26.75,FUZZY_COMPONENT_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,6,26.8,FUZZY_COMPONENT_MAX,64.96364541832673,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,7,26.85,FUZZY_COMPONENT_MAX,67.4212583767685,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,8,26.9,FUZZY_COMPONENT_MAX,69.87824956672436,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,9,26.95,FUZZY_COMPONENT_MAX,72.33996539792383,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,10,27.0,FUZZY_COMPONENT_MAX,74.81172839506173,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,11,27.05,FUZZY_COMPONENT_MAX,77.30555555555559,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,12,27.1,FUZZY_COMPONENT_MAX,79.82128737336306,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,13,27.15,FUZZY_COMPONENT_MAX,82.36445186834936,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,14,27.2,FUZZY_COMPONENT_MAX,84.94072420634917,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,15,27.25,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,16,27.3,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,17,27.35,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,18,27.4,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,19,27.45,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,20,27.5,FUZZY_COMPONENT_MAX,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,0,26.5,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,1,26.55,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,2,26.6,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,3,26.65,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,4,26.7,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,5,26.75,PROPOSED_HFIS,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,6,26.8,PROPOSED_HFIS,64.96364541832673,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,7,26.85,PROPOSED_HFIS,67.4212583767685,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,8,26.9,PROPOSED_HFIS,69.87824956672436,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,9,26.95,PROPOSED_HFIS,72.33996539792383,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,10,27.0,PROPOSED_HFIS,74.81172839506173,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,11,27.05,PROPOSED_HFIS,77.30555555555559,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,12,27.1,PROPOSED_HFIS,79.82128737336306,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,13,27.15,PROPOSED_HFIS,82.36445186834936,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,14,27.2,PROPOSED_HFIS,84.94072420634917,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,15,27.25,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,16,27.3,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,17,27.35,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,18,27.4,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,19,27.45,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,20,27.5,PROPOSED_HFIS,87.55597014925372,Critical
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,0,26.5,WEIGHTED_MEAN,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,1,26.55,WEIGHTED_MEAN,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,2,26.6,WEIGHTED_MEAN,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,3,26.65,WEIGHTED_MEAN,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,4,26.7,WEIGHTED_MEAN,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,5,26.75,WEIGHTED_MEAN,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,6,26.8,WEIGHTED_MEAN,63.321215139442245,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,7,26.85,WEIGHTED_MEAN,64.14041945892284,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,8,26.9,WEIGHTED_MEAN,64.95941652224145,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,9,26.95,WEIGHTED_MEAN,65.77998846597461,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,10,27.0,WEIGHTED_MEAN,66.60390946502058,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,11,27.05,WEIGHTED_MEAN,67.4351851851852,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,12,27.1,WEIGHTED_MEAN,68.2737624577877,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,13,27.15,WEIGHTED_MEAN,69.12148395611645,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,14,27.2,WEIGHTED_MEAN,69.98024140211639,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,15,27.25,WEIGHTED_MEAN,70.85199004975124,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,16,27.3,WEIGHTED_MEAN,70.85199004975124,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,17,27.35,WEIGHTED_MEAN,70.85199004975124,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,18,27.4,WEIGHTED_MEAN,70.85199004975124,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,19,27.45,WEIGHTED_MEAN,70.85199004975124,Degraded
temperature_critical_high_general_residential_warm_period,temperature,degraded,27.0,20,27.5,WEIGHTED_MEAN,70.85199004975124,Degraded
temperature_critical_high_general_residential_warm_period,temperature,favorable,27.0,0,26.5,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,favorable,27.0,1,26.55,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,favorable,27.0,2,26.6,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,favorable,27.0,3,26.65,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,favorable,27.0,4,26.7,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,favorable,27.0,5,26.75,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,favorable,27.0,6,26.8,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,favorable,27.0,7,26.85,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,favorable,27.0,8,26.9,CRISP_CLASS_MAX,62.5,Degraded
temperature_critical_high_general_residential_warm_period,temperature,favorable,27.0,9,26.95,CRISP_CLASS_MAX,62.5,Degraded
