start_ts,end_ts,duration_samples,duration_minutes,triggering_channels,peak_score
2026-07-26 21:33:50.912793+00:00,2026-07-26 21:36:50.913301+00:00,7,3.5,co2_ppm,4.143300379641942
2026-07-27 02:23:50.960844+00:00,2026-07-27 02:25:20.961105+00:00,4,2.0,co2_ppm,3.597284050541841
2026-07-27 04:44:50.984285+00:00,2026-07-27 05:02:20.987212+00:00,36,18.0,co2_ppm,5.781349366942244
2026-07-27 05:51:20.995371+00:00,2026-07-27 06:31:21.002019+00:00,81,40.5,"co2_ppm,mass_pm10,mass_pm2_5",519.5874606493675
2026-07-27 08:54:51.025854+00:00,2026-07-27 08:58:51.026517+00:00,9,4.5,co2_ppm,4.271774810018436
2026-07-27 09:26:21.031047+00:00,2026-07-27 09:28:51.031461+00:00,6,3.0,co2_ppm,7.4940124019605445
2026-07-27 10:42:21.043588+00:00,2026-07-27 10:44:21.043911+00:00,5,2.5,"mass_pm10,mass_pm2_5",4.596463883444189
2026-07-27 16:53:51.107179+00:00,2026-07-27 16:55:21.107431+00:00,4,2.0,co2_ppm,3.822114303700706
2026-07-27 17:38:21.114678+00:00,2026-07-27 17:41:21.115167+00:00,7,3.5,pressure_hpa,4.451639012540007
2026-07-27 17:42:21.115336+00:00,2026-07-27 17:44:21.115671+00:00,5,2.5,pressure_hpa,4.0469445568626385
2026-07-27 17:50:21.116674+00:00,2026-07-27 17:52:21.117025+00:00,5,2.5,"mass_pm10,mass_pm2_5",4.444290778703777
2026-07-27 17:56:21.117677+00:00,2026-07-27 18:04:51.119103+00:00,18,9.0,pressure_hpa,5.261027923922044
2026-07-27 19:20:21.131721+00:00,2026-07-27 19:22:51.132146+00:00,6,3.0,pressure_hpa,4.721435316340001
2026-07-27 20:37:17.720659+00:00,2026-07-27 20:51:17.726878+00:00,29,14.5,co2_ppm,4.271774810018436
2026-07-28 01:01:56.727109+00:00,2026-07-28 01:03:26.727352+00:00,4,2.0,pressure_hpa,4.721435316316996
2026-07-28 04:18:26.760776+00:00,2026-07-28 04:21:26.761266+00:00,7,3.5,pressure_hpa,6.74490759473528
2026-07-28 07:13:26.792143+00:00,2026-07-28 07:14:56.792401+00:00,4,2.0,"mass_pm10,mass_pm2_5",11.147577817844084
2026-07-28 07:32:26.795303+00:00,2026-07-28 07:35:26.795801+00:00,7,3.5,"mass_pm10,mass_pm2_5",5.71270168135725
2026-07-28 07:38:56.796380+00:00,2026-07-28 08:10:26.801631+00:00,64,32.0,"mass_pm10,mass_pm2_5",69.27234276741744
2026-07-28 10:00:56.819992+00:00,2026-07-28 10:04:26.820578+00:00,8,4.0,co2_ppm,15.51328746796169
2026-07-28 11:23:26.833650+00:00,2026-07-28 11:24:56.833891+00:00,4,2.0,co2_ppm,19.752943670386003
2026-07-28 12:56:26.849124+00:00,2026-07-28 13:13:56.852031+00:00,36,18.0,"co2_ppm,mass_pm10,mass_pm2_5",4570.8889788147535
2026-07-28 13:22:26.853431+00:00,2026-07-28 13:31:56.854994+00:00,20,10.0,co2_ppm,14.470892657861498
2026-07-28 15:00:26.869676+00:00,2026-07-28 15:01:56.869925+00:00,4,2.0,co2_ppm,3.4567651423175505
2026-07-28 15:05:56.870585+00:00,2026-07-28 15:07:26.870831+00:00,4,2.0,co2_ppm,3.447397215102598
2026-07-28 18:23:26.903360+00:00,2026-07-28 18:28:26.904188+00:00,11,5.5,co2_ppm,32.712801834614865
2026-07-28 21:41:26.967835+00:00,2026-07-28 21:48:56.969875+00:00,16,8.0,co2_ppm,4.946265569495032
2026-07-28 22:48:26.997082+00:00,2026-07-28 22:52:26.997726+00:00,9,4.5,co2_ppm,9.105625252934034
2026-07-29 00:33:27.016452+00:00,2026-07-29 00:36:27.016962+00:00,7,3.5,co2_ppm,10.960474841494673
2026-07-29 04:57:27.060543+00:00,2026-07-29 05:40:57.067824+00:00,88,44.0,"co2_ppm,mass_pm10,mass_pm2_5",23.839616904697422
2026-07-29 06:16:57.073843+00:00,2026-07-29 06:20:27.074424+00:00,8,4.0,co2_ppm,12.429901138925826
2026-07-29 06:36:27.077099+00:00,2026-07-29 06:37:57.077346+00:00,4,2.0,co2_ppm,4.046944556859571
2026-07-29 06:38:57.077512+00:00,2026-07-29 06:40:57.077849+00:00,5,2.5,co2_ppm,5.845586582130491
2026-07-29 08:53:27.100519+00:00,2026-07-29 09:23:27.105662+00:00,61,30.5,"mass_pm10,mass_pm2_5",44.22205403981901
2026-07-29 10:59:27.122004+00:00,2026-07-29 11:00:57.122264+00:00,4,2.0,co2_ppm,6.947254822608931
2026-07-29 13:10:27.181133+00:00,2026-07-29 13:13:57.185110+00:00,8,4.0,co2_ppm,4.946265569495032
2026-07-29 13:55:57.202526+00:00,2026-07-29 13:58:57.203004+00:00,7,3.5,co2_ppm,13.068258464859031
2026-07-29 15:45:57.243863+00:00,2026-07-29 15:48:27.244647+00:00,6,3.0,co2_ppm,4.046944556859572
2026-07-29 18:14:27.307862+00:00,2026-07-29 18:20:27.310089+00:00,13,6.5,co2_ppm,38.67080354332479
2026-07-29 18:42:27.319050+00:00,2026-07-29 18:44:57.319684+00:00,6,3.0,co2_ppm,4.046944556859572
2026-07-29 19:13:57.330025+00:00,2026-07-29 19:29:57.339684+00:00,33,16.5,"mass_pm10,mass_pm2_5",11.36019878251485
2026-07-29 20:16:27.356987+00:00,2026-07-29 20:23:57.362606+00:00,16,8.0,pressure_hpa,4.384189936601703
2026-07-29 22:53:27.416954+00:00,2026-07-29 22:56:27.417466+00:00,7,3.5,co2_ppm,4.496605063177301
2026-07-30 02:52:27.458880+00:00,2026-07-30 02:55:27.459373+00:00,7,3.5,co2_ppm,16.41260848059715
2026-07-30 05:07:57.481598+00:00,2026-07-30 05:09:27.481855+00:00,4,2.0,pressure_hpa,4.721435316290158
2026-07-30 05:10:57.482099+00:00,2026-07-30 05:13:57.482603+00:00,7,3.5,pressure_hpa,4.721435316290158
2026-07-30 07:05:57.501628+00:00,2026-07-30 07:21:57.504202+00:00,33,16.5,"co2_ppm,mass_pm10,mass_pm2_5",17.515423476337737
2026-07-30 16:52:57.633440+00:00,2026-07-30 17:07:57.640702+00:00,31,15.5,co2_ppm,4.476165949253768
2026-07-30 20:20:57.695188+00:00,2026-07-30 20:23:57.695694+00:00,7,3.5,co2_ppm,10.201672737083502
2026-07-30 20:27:27.696273+00:00,2026-07-30 20:29:27.696615+00:00,5,2.5,"mass_pm10,mass_pm2_5",4.499959254800237
2026-07-31 01:37:27.749390+00:00,2026-07-31 01:40:27.749881+00:00,7,3.5,co2_ppm,16.637438733756014
2026-07-31 01:44:27.750550+00:00,2026-07-31 01:48:27.751213+00:00,9,4.5,co2_ppm,21.471289176671615
2026-07-31 02:29:27.758023+00:00,2026-07-31 02:38:27.759510+00:00,19,9.5,co2_ppm,4.721435316336167
2026-07-31 03:48:27.772135+00:00,2026-07-31 03:53:27.772975+00:00,11,5.5,co2_ppm,35.74801025225955
2026-07-31 04:18:57.777183+00:00,2026-07-31 04:20:57.777531+00:00,5,2.5,co2_ppm,4.046944556859571
2026-07-31 06:12:57.798299+00:00,2026-07-31 06:16:27.798883+00:00,8,4.0,co2_ppm,12.140833670578713
2026-07-31 06:25:57.800462+00:00,2026-07-31 06:27:27.800711+00:00,4,2.0,"mass_pm10,mass_pm2_5",4.384628856918495
2026-07-31 06:28:57.800963+00:00,2026-07-31 06:30:57.801304+00:00,5,2.5,"mass_pm10,mass_pm2_5",6.639375157851345
2026-07-31 09:00:31.990449+00:00,2026-07-31 09:02:01.993159+00:00,4,2.0,co2_ppm,9.246144161158325
2026-07-31 09:43:47.918714+00:00,2026-07-31 09:57:47.921144+00:00,29,14.5,co2_ppm,7.419398354242547
2026-07-31 10:14:47.928899+00:00,2026-07-31 10:16:47.930756+00:00,5,2.5,"mass_pm10,mass_pm2_5",3.31974310321411
2026-07-31 11:25:47.960738+00:00,2026-07-31 11:27:17.960966+00:00,4,2.0,co2_ppm,3.822114303700706
2026-07-31 14:13:48.001577+00:00,2026-07-31 14:16:18.001988+00:00,6,3.0,co2_ppm,16.187778227438287
2026-07-31 14:33:48.005277+00:00,2026-07-31 15:07:18.010869+00:00,68,34.0,"co2_ppm,mass_pm10,mass_pm2_5",19.652070766872953
2026-07-31 17:21:18.033734+00:00,2026-07-31 17:23:18.034071+00:00,5,2.5,pressure_hpa,3.7096991771251075
2026-07-31 17:37:48.039073+00:00,2026-07-31 17:46:18.040450+00:00,18,9.0,co2_ppm,29.677593416970186
2026-07-31 19:38:18.064227+00:00,2026-07-31 19:39:48.064486+00:00,4,2.0,co2_ppm,3.260038670803543
2026-07-31 23:41:18.110222+00:00,2026-07-31 23:47:48.111312+00:00,14,7.0,pressure_hpa,4.2717748100073605
2026-07-31 23:56:48.112835+00:00,2026-07-31 23:58:18.113091+00:00,4,2.0,pressure_hpa,3.7096991771040204
2026-08-01 00:23:18.117284+00:00,2026-08-01 00:28:18.118143+00:00,11,5.5,co2_ppm,20.796798417195017
2026-08-01 00:35:18.119299+00:00,2026-08-01 00:37:18.119632+00:00,5,2.5,co2_ppm,5.845586582130491
2026-08-01 01:38:18.129919+00:00,2026-08-01 01:40:18.130263+00:00,5,2.5,pressure_hpa,4.721435316313162
2026-08-01 03:16:48.146557+00:00,2026-08-01 03:20:18.147159+00:00,8,4.0,co2_ppm,4.865969050509722
2026-08-01 03:24:48.147911+00:00,2026-08-01 03:26:18.148163+00:00,4,2.0,co2_ppm,4.046944556859571
2026-08-01 21:01:48.327520+00:00,2026-08-01 21:04:18.327940+00:00,6,3.0,co2_ppm,4.271774810018436
2026-08-01 21:45:18.334729+00:00,2026-08-01 21:47:18.335057+00:00,5,2.5,pressure_hpa,4.384189936576782
2026-08-02 01:13:48.369649+00:00,2026-08-02 01:15:18.369911+00:00,4,2.0,pressure_hpa,5.395926075759085
2026-08-02 04:08:18.398933+00:00,2026-08-02 04:10:18.399263+00:00,5,2.5,pressure_hpa,6.913530284642769
2026-08-02 04:13:18.399763+00:00,2026-08-02 04:29:18.402440+00:00,33,16.5,pressure_hpa,8.543549620012165
2026-08-02 04:32:48.403036+00:00,2026-08-02 04:34:18.403282+00:00,4,2.0,pressure_hpa,6.5200773415900475
2026-08-02 09:32:48.453913+00:00,2026-08-02 09:50:48.456946+00:00,37,18.5,"co2_ppm,mass_pm10,mass_pm2_5",7.905642670835625
2026-08-02 11:15:18.471163+00:00,2026-08-02 11:24:18.472630+00:00,19,9.5,co2_ppm,6.239039525158506
2026-08-02 12:23:18.494321+00:00,2026-08-02 12:32:48.498371+00:00,20,10.0,co2_ppm,7.7566437339808445
2026-08-02 12:41:48.501805+00:00,2026-08-02 12:49:18.504779+00:00,16,8.0,co2_ppm,4.316740860650209
2026-08-02 14:28:48.533775+00:00,2026-08-02 14:32:18.534346+00:00,8,4.0,co2_ppm,5.395926075812762
2026-08-02 14:43:48.536256+00:00,2026-08-02 14:48:48.537093+00:00,11,5.5,co2_ppm,7.4193983542425475
2026-08-02 17:30:48.564218+00:00,2026-08-02 17:42:18.566167+00:00,24,12.0,co2_ppm,4.856333468231486
2026-08-03 07:23:18.708355+00:00,2026-08-03 07:25:18.708709+00:00,5,2.5,co2_ppm,5.395926075812762
2026-08-03 07:30:48.709642+00:00,2026-08-03 07:33:18.710061+00:00,6,3.0,co2_ppm,4.721435316336167
2026-08-03 08:51:48.723404+00:00,2026-08-03 08:53:18.723652+00:00,4,2.0,co2_ppm,4.046944556859572
2026-08-03 09:59:48.734832+00:00,2026-08-03 10:39:18.741492+00:00,80,40.0,"co2_ppm,mass_pm10,mass_pm2_5",42.717748100184366
2026-08-03 13:00:48.776146+00:00,2026-08-03 13:03:18.776533+00:00,6,3.0,co2_ppm,3.757877088512459
2026-08-03 13:57:18.785796+00:00,2026-08-03 14:35:48.795298+00:00,78,39.0,"co2_ppm,mass_pm10,mass_pm2_5",14.501551328746796
2026-08-03 15:28:18.805445+00:00,2026-08-03 16:18:18.819307+00:00,101,50.5,"co2_ppm,mass_pm10,mass_pm2_5",16.71920196951028
2026-08-04 05:40:19.032979+00:00,2026-08-04 05:41:49.033223+00:00,4,2.0,co2_ppm,3.8783218669904223
2026-08-04 08:33:49.077824+00:00,2026-08-04 09:09:19.097535+00:00,72,36.0,"mass_pm10,mass_pm2_5",37.956541290565546
2026-08-04 11:21:49.158413+00:00,2026-08-04 11:24:19.158914+00:00,6,3.0,pressure_hpa,6.74490759477362
2026-08-04 13:07:19.205114+00:00,2026-08-04 13:12:49.208128+00:00,12,6.0,"mass_pm10,mass_pm2_5",75.93279441533296
2026-08-04 13:35:19.213707+00:00,2026-08-04 13:36:49.214486+00:00,4,2.0,"mass_pm10,mass_pm2_5",14.853015818480042
2026-08-04 16:41:49.302375+00:00,2026-08-04 16:44:19.303944+00:00,6,3.0,"mass_pm10,mass_pm2_5",7.65586232573502
2026-08-04 16:46:49.304366+00:00,2026-08-04 16:52:19.307471+00:00,12,6.0,"mass_pm10,mass_pm2_5",65.07569810199301
2026-08-04 17:01:49.312843+00:00,2026-08-04 17:10:19.316142+00:00,18,9.0,co2_ppm,4.946265569495032
2026-08-04 18:54:49.358217+00:00,2026-08-04 18:59:19.362052+00:00,10,5.0,co2_ppm,52.94752461891272
2026-08-05 03:10:19.542646+00:00,2026-08-05 03:28:19.547541+00:00,37,18.5,co2_ppm,5.283510949233329
2026-08-05 06:36:19.596796+00:00,2026-08-05 07:08:19.604239+00:00,65,32.5,co2_ppm,11.12909753136382
2026-08-05 07:36:19.608992+00:00,2026-08-05 07:40:49.609758+00:00,10,5.0,"mass_pm10,mass_pm2_5",25.384433459459675
2026-08-05 08:36:49.619346+00:00,2026-08-05 08:39:49.619767+00:00,7,3.5,co2_ppm,5.73317145555106
2026-08-05 09:38:49.629835+00:00,2026-08-05 10:26:49.637892+00:00,97,48.5,co2_ppm,9.510319708619992
2026-08-05 15:31:49.691759+00:00,2026-08-05 15:36:19.692517+00:00,10,5.0,"mass_pm10,mass_pm2_5",25.457250154904102
2026-08-05 15:37:19.692684+00:00,2026-08-05 15:40:19.693151+00:00,7,3.5,"mass_pm10,mass_pm2_5",61.485082944067216
2026-08-05 15:46:19.694166+00:00,2026-08-05 15:54:19.695993+00:00,17,8.5,co2_ppm,5.648860110616485
2026-08-05 17:11:49.708904+00:00,2026-08-05 17:13:49.709235+00:00,5,2.5,pressure_hpa,6.74490759477362
2026-08-06 05:30:19.857080+00:00,2026-08-06 06:08:49.863510+00:00,78,39.0,co2_ppm,377.3574268535956
2026-08-06 08:46:49.890733+00:00,2026-08-06 09:04:49.893816+00:00,37,18.5,co2_ppm,6.622272911224753
2026-08-06 10:10:49.904900+00:00,2026-08-06 10:39:19.909695+00:00,58,29.0,co2_ppm,6.744907594696939
2026-08-06 11:26:49.917762+00:00,2026-08-06 11:32:49.918771+00:00,13,6.5,co2_ppm,21.583704303251046
2026-08-06 12:19:49.926779+00:00,2026-08-06 12:21:19.927036+00:00,4,2.0,"mass_pm10,mass_pm2_5",11.424224965672567
2026-08-06 12:23:19.927361+00:00,2026-08-06 12:25:19.927688+00:00,5,2.5,mass_pm2_5,34.77469509653926
2026-08-06 12:30:19.928575+00:00,2026-08-06 12:32:49.928970+00:00,6,3.0,"mass_pm10,mass_pm2_5",33.66758388270952
2026-08-06 13:19:49.936608+00:00,2026-08-06 13:27:49.937884+00:00,17,8.5,co2_ppm,4.384189936597869
2026-08-06 17:53:49.989987+00:00,2026-08-06 17:55:19.990236+00:00,4,2.0,co2_ppm,3.097661265744363
2026-08-06 18:06:49.992181+00:00,2026-08-06 18:12:49.993210+00:00,13,6.5,co2_ppm,3.8433247049421086
2026-08-06 18:16:19.993801+00:00,2026-08-06 18:21:49.994729+00:00,12,6.0,"mass_pm10,mass_pm2_5",28.46988714902216
2026-08-06 18:28:19.995832+00:00,2026-08-06 18:33:49.996748+00:00,12,6.0,"mass_pm10,mass_pm2_5",22.711320216425964
2026-08-06 18:36:49.997263+00:00,2026-08-06 18:39:49.997774+00:00,7,3.5,"mass_pm10,mass_pm2_5",10.672473501718205
2026-08-06 18:55:20.000405+00:00,2026-08-06 19:02:20.001594+00:00,15,7.5,"mass_pm10,mass_pm2_5",24.40648454441221
2026-08-06 20:04:20.012078+00:00,2026-08-06 20:05:50.012335+00:00,4,2.0,"mass_pm10,mass_pm2_5",23.173186611644027
2026-08-07 03:57:20.098263+00:00,2026-08-07 04:00:50.098851+00:00,8,4.0,pressure_hpa,3.709699177114564
2026-08-07 06:11:50.120924+00:00,2026-08-07 06:23:20.122860+00:00,24,12.0,co2_ppm,7.194568101083682
2026-08-07 08:54:50.148043+00:00,2026-08-07 08:56:20.148296+00:00,4,2.0,co2_ppm,3.5972840505418406
2026-08-07 12:53:20.228277+00:00,2026-08-07 13:01:20.229547+00:00,17,8.5,co2_ppm,4.660117974565567
2026-08-07 14:59:50.252083+00:00,2026-08-07 15:02:20.252495+00:00,6,3.0,pressure_hpa,4.384189936589242
2026-08-07 15:03:20.252641+00:00,2026-08-07 15:07:50.253379+00:00,10,5.0,pressure_hpa,4.384189936601703
2026-08-07 15:43:50.260226+00:00,2026-08-07 15:52:20.261664+00:00,18,9.0,co2_ppm,16.468816043886864
2026-08-07 16:18:20.269849+00:00,2026-08-07 16:22:20.270511+00:00,9,4.5,pressure_hpa,3.6422501011782153
2026-08-07 17:08:20.278152+00:00,2026-08-07 17:18:50.279863+00:00,22,11.0,co2_ppm,5.935518683394038
2026-08-07 20:08:20.318371+00:00,2026-08-07 20:13:50.319281+00:00,12,6.0,co2_ppm,7.074658632732287
2026-08-07 20:19:20.320166+00:00,2026-08-07 20:24:20.320992+00:00,11,5.5,co2_ppm,3.561311210036423
2026-08-07 21:06:20.330317+00:00,2026-08-07 21:33:20.335757+00:00,55,27.5,co2_ppm,22.739974176639496
2026-08-08 02:42:50.395839+00:00,2026-08-08 02:44:20.396063+00:00,4,2.0,co2_ppm,7.869058860560277
2026-08-08 02:45:20.396216+00:00,2026-08-08 02:46:50.396485+00:00,4,2.0,co2_ppm,8.093889113719142
2026-08-08 02:49:20.396860+00:00,2026-08-08 02:51:50.397271+00:00,6,3.0,co2_ppm,8.318719366878007
2026-08-08 05:19:50.420870+00:00,2026-08-08 05:21:20.421141+00:00,4,2.0,co2_ppm,4.721435316336167
2026-08-08 05:29:20.422458+00:00,2026-08-08 05:42:50.424694+00:00,28,14.0,co2_ppm,16.958624809697252
2026-08-08 11:02:20.485819+00:00,2026-08-08 11:06:20.486466+00:00,9,4.5,co2_ppm,5.227303385943613
2026-08-08 13:12:50.512930+00:00,2026-08-08 13:14:20.513184+00:00,4,2.0,co2_ppm,19.93494911341937
2026-08-08 13:26:50.515278+00:00,2026-08-08 13:30:50.515890+00:00,9,4.5,co2_ppm,4.046944556859571
2026-08-08 15:25:20.538128+00:00,2026-08-08 15:28:50.538698+00:00,8,4.0,pressure_hpa,4.046944556862128
2026-08-08 15:29:50.538867+00:00,2026-08-08 15:36:50.540026+00:00,15,7.5,pressure_hpa,4.721435316341279
2026-08-08 20:47:50.602785+00:00,2026-08-08 21:03:50.605365+00:00,33,16.5,co2_ppm,10.623229461756374
2026-08-08 22:22:50.621650+00:00,2026-08-08 22:28:50.622611+00:00,13,6.5,co2_ppm,9.442870632672333
2026-08-08 22:41:50.624702+00:00,2026-08-08 22:43:50.625010+00:00,5,2.5,co2_ppm,3.672227468261463
2026-08-08 22:46:50.626285+00:00,2026-08-08 22:49:20.627490+00:00,6,3.0,co2_ppm,5.058680696074465
2026-08-08 23:04:20.630140+00:00,2026-08-08 23:05:50.630357+00:00,4,2.0,co2_ppm,3.7771482530689333
2026-08-08 23:23:20.633597+00:00,2026-08-08 23:32:20.635076+00:00,19,9.5,co2_ppm,8.43113449345744
2026-08-08 23:35:20.635571+00:00,2026-08-08 23:46:20.637365+00:00,23,11.5,co2_ppm,7.588021044111696
2026-08-09 04:11:20.690736+00:00,2026-08-09 04:13:20.691062+00:00,5,2.5,pressure_hpa,3.7096991771040204
2026-08-09 04:20:50.692288+00:00,2026-08-09 04:44:50.696273+00:00,49,24.5,co2_ppm,7.689194658033186
2026-08-09 10:01:50.753941+00:00,2026-08-09 10:22:50.759930+00:00,43,21.5,co2_ppm,9.892531138990062
2026-08-09 16:26:50.835932+00:00,2026-08-09 16:30:20.836494+00:00,8,4.0,co2_ppm,3.5410764872521248
2026-08-09 19:16:20.869813+00:00,2026-08-09 19:23:50.870990+00:00,16,8.0,"mass_pm10,mass_pm2_5",6.753079587947221
2026-08-09 21:25:20.897766+00:00,2026-08-09 21:34:20.899279+00:00,19,9.5,"mass_pm10,mass_pm2_5",7.463038168379177
2026-08-10 06:01:20.993289+00:00,2026-08-10 06:04:50.993859+00:00,8,4.0,"mass_pm10,mass_pm2_5",4.932542267070318
2026-08-10 07:36:51.011391+00:00,2026-08-10 07:50:21.013683+00:00,28,14.0,"mass_pm10,mass_pm2_5",156.6465438926688
2026-08-10 09:36:51.031402+00:00,2026-08-10 09:43:21.032430+00:00,14,7.0,co2_ppm,15.253867945086077
2026-08-10 10:40:51.044407+00:00,2026-08-10 10:45:51.045244+00:00,11,5.5,co2_ppm,7.782585686268407
2026-08-10 10:53:51.046597+00:00,2026-08-10 11:00:21.047670+00:00,14,7.0,"co2_ppm,mass_pm10,mass_pm2_5",9.198879198585836
2026-08-10 11:11:51.049595+00:00,2026-08-10 11:13:51.049924+00:00,5,2.5,co2_ppm,4.721435316336167
2026-08-10 12:03:21.058437+00:00,2026-08-10 12:04:51.058668+00:00,4,2.0,co2_ppm,3.260038670803543
2026-08-10 12:05:51.058841+00:00,2026-08-10 12:08:51.059349+00:00,7,3.5,co2_ppm,4.046944556859571
2026-08-10 13:45:21.078647+00:00,2026-08-10 14:17:51.088113+00:00,66,33.0,"co2_ppm,mass_pm10,mass_pm2_5",30.865059463503837
2026-08-10 15:59:51.108656+00:00,2026-08-10 16:07:51.109978+00:00,17,8.5,co2_ppm,4.817791139118537
2026-08-10 16:09:21.110231+00:00,2026-08-10 16:13:51.110971+00:00,10,5.0,co2_ppm,6.889441328939508
2026-08-10 16:16:21.111371+00:00,2026-08-10 16:20:21.112068+00:00,9,4.5,co2_ppm,5.588637721377503
2026-08-10 16:22:51.112445+00:00,2026-08-10 16:25:21.112852+00:00,6,3.0,co2_ppm,3.4567651423175505
2026-08-10 16:30:51.113749+00:00,2026-08-10 16:40:21.115260+00:00,20,10.0,co2_ppm,7.545865371644409
2026-08-10 22:02:51.177970+00:00,2026-08-10 22:05:21.178398+00:00,6,3.0,pressure_hpa,5.058680696078298
2026-08-10 22:07:21.179356+00:00,2026-08-10 22:11:21.180007+00:00,9,4.5,pressure_hpa,4.046944556863405
2026-08-10 22:52:51.186666+00:00,2026-08-10 23:16:51.192854+00:00,49,24.5,co2_ppm,6.092899860605244
2026-08-11 01:53:21.228118+00:00,2026-08-11 02:28:21.238504+00:00,71,35.5,co2_ppm,11.09162582250401
2026-08-11 04:37:51.266388+00:00,2026-08-11 05:07:51.271453+00:00,61,30.5,co2_ppm,9.057447341542849
2026-08-11 05:41:51.277007+00:00,2026-08-11 05:49:51.278287+00:00,17,8.5,pressure_hpa,6.744907594745504
2026-08-11 07:45:51.305481+00:00,2026-08-11 08:01:51.308106+00:00,33,16.5,"mass_pm10,mass_pm2_5",39.48447141335138
2026-08-11 08:26:51.312264+00:00,2026-08-11 08:29:21.312691+00:00,6,3.0,co2_ppm,4.890058006205315
2026-08-11 13:18:21.370744+00:00,2026-08-11 13:22:21.371381+00:00,9,4.5,co2_ppm,6.491973559962229
2026-08-11 17:12:51.419357+00:00,2026-08-11 17:14:21.419603+00:00,4,2.0,co2_ppm,3.8542329112948295
2026-08-11 18:29:51.432194+00:00,2026-08-11 18:35:21.433096+00:00,12,6.0,co2_ppm,5.935518683394038
2026-08-11 20:12:51.450103+00:00,2026-08-11 20:25:21.452741+00:00,26,13.0,co2_ppm,20.403345474167004
2026-08-11 20:48:21.456544+00:00,2026-08-11 20:49:51.456785+00:00,4,2.0,pressure_hpa,3.4567651423155135
2026-08-11 20:57:51.458103+00:00,2026-08-11 20:59:51.458425+00:00,5,2.5,pressure_hpa,3.3724537973812723
2026-08-12 06:31:51.566998+00:00,2026-08-12 06:33:21.567314+00:00,4,2.0,co2_ppm,4.046944556859572
2026-08-12 08:40:51.593888+00:00,2026-08-12 08:43:51.594352+00:00,7,3.5,co2_ppm,4.496605063177301
2026-08-12 10:00:51.607115+00:00,2026-08-12 10:06:21.608017+00:00,12,6.0,co2_ppm,3.840588022014567
2026-08-12 10:16:51.609727+00:00,2026-08-12 10:22:21.610650+00:00,12,6.0,co2_ppm,7.344454936522926
2026-08-12 13:10:51.641050+00:00,2026-08-12 13:18:21.642299+00:00,16,8.0,co2_ppm,6.475111290975314
2026-08-12 15:17:21.666592+00:00,2026-08-12 15:30:21.668890+00:00,27,13.5,co2_ppm,7.149602050451909
2026-08-12 18:19:51.700494+00:00,2026-08-12 18:23:21.701088+00:00,8,4.0,co2_ppm,3.2191604429564773
2026-08-12 18:27:21.701772+00:00,2026-08-12 18:29:51.702328+00:00,6,3.0,co2_ppm,7.909937088407344
2026-08-12 20:13:21.730569+00:00,2026-08-12 20:15:51.730981+00:00,6,3.0,co2_ppm,4.660117974565567
2026-08-12 21:02:51.738830+00:00,2026-08-12 21:08:51.739822+00:00,13,6.5,pressure_hpa,4.890058006195251
2026-08-13 06:56:51.858892+00:00,2026-08-13 06:59:21.859325+00:00,6,3.0,co2_ppm,3.7771482530689333
2026-08-13 14:14:21.946086+00:00,2026-08-13 14:17:51.946646+00:00,8,4.0,co2_ppm,4.181842708754891
2026-08-13 15:24:21.957639+00:00,2026-08-13 15:26:21.957972+00:00,5,2.5,co2_ppm,3.822114303700706
2026-08-13 18:36:21.994603+00:00,2026-08-13 18:51:52.000182+00:00,32,16.0,"mass_pm10,mass_pm2_5",17.963243106591637
2026-08-13 19:17:52.009161+00:00,2026-08-13 19:45:52.016677+00:00,57,28.5,co2_ppm,26.44099748118716
2026-08-13 19:47:22.017982+00:00,2026-08-13 19:49:52.019275+00:00,6,3.0,"mass_pm10,mass_pm2_5",49.22087152937655
2026-08-13 20:01:52.025522+00:00,2026-08-13 20:04:22.026002+00:00,6,3.0,"mass_pm10,mass_pm2_5",21.270464615195774
2026-08-13 21:00:22.041576+00:00,2026-08-13 21:06:22.043118+00:00,13,6.5,"mass_pm10,mass_pm2_5",637.9923415557441
2026-08-13 21:13:22.046540+00:00,2026-08-13 21:28:52.057970+00:00,32,16.0,"mass_pm10,mass_pm2_5",798.6597344812308
2026-08-14 00:39:22.150610+00:00,2026-08-14 00:41:22.151196+00:00,5,2.5,co2_ppm,4.271774810018436
2026-08-14 05:17:22.257400+00:00,2026-08-14 05:25:52.258750+00:00,18,9.0,"mass_pm10,mass_pm2_5",9.459969769209906
2026-08-14 05:56:52.263705+00:00,2026-08-14 05:58:22.263936+00:00,4,2.0,co2_ppm,6.112572507756644
2026-08-14 07:46:52.292647+00:00,2026-08-14 07:48:22.292917+00:00,4,2.0,co2_ppm,5.395926075812762
2026-08-14 07:49:52.293148+00:00,2026-08-14 07:52:52.293659+00:00,7,3.5,co2_ppm,8.318719366878007
2026-08-14 07:57:22.294400+00:00,2026-08-14 07:59:52.294790+00:00,6,3.0,co2_ppm,6.239039525158506
2026-08-14 12:16:22.339705+00:00,2026-08-14 12:35:22.342936+00:00,39,19.5,co2_ppm,19.054363955213816
2026-08-14 16:58:22.389991+00:00,2026-08-14 16:59:52.390213+00:00,4,2.0,pressure_hpa,3.0352084176485126
2026-08-14 18:35:52.406469+00:00,2026-08-14 18:44:22.407874+00:00,18,9.0,"co2_ppm,mass_pm10,mass_pm2_5",5.993012111463798
